nama_produk,kategori,username,rating,ulasan,tanggal
Jims Honey Jam Tangan Berlian,jam tangan,T***l,4,"Saya pesan yg warna pink, eh yg dikirim warna hitam, gak sesuai dgn permintaan 😓",11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,B***c,4,Paket sudah sampe dengan selamat tanpa ada cacat,3 minggu lalu
Jims Honey Jam Tangan Berlian,jam tangan,Y***l,4,sesuai,11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,Y***l,4,"Bagus, cepat , aman, packing nya aman bgt",3 minggu lalu
Jims Honey Jam Tangan Berlian,jam tangan,N***n,4,"bagus banget, aku udh order berkali-kali",2 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,Hapsari,4,"kemasan rapi, cantik,. jam nya bagus",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,K***w,4,Bagus dan elegan jamnya,11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,WILIAPUTRI,4,Mantappppppp,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,G***v,4,Sip lah👍,3 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,V***b,4,Sesuai,11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,Rubben,4,thansk,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,L***x,4,Ok,2 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,L***f,4,bagus,11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,S***l,3,udh di kasih nih hadiahnya. makasih kak barangnya bagus,5 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,M***d,3,Co nya LO2 yg dtng warna hitam🥹,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,X***t,3,Kulitnya jam tangannya mengelupas,10 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,N***g,3,"pengiriman nya lamaaaaaaaaaaaa bangetttttttt, dan juga pengemasan nya kurang aman. pas dateng kemasan nya udah robek, kirain bakal di pakein kardus di luar nya tau nya en...",1 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,S***h,3,Aslinya gede bgttt. Kl bisa buat cewe mah jgn gede2 diameternya kak,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,H***y,3,Jam nya tidak bisa hidup di malh mati ini gimana,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,F***g,3,"Jamnya sernit alias tiap jam mati dan minta diputer lagi terus terusan, berarti jamnya rusak? Apa bisa di refund? Quality of work: Poor Accuracy: Not working properly",4 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,P***l,3,sebentar pemakaian dah mati jamnya,11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,Kurnia,3,Sy pesan warna apa yg dtg warna apa🥲,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,erna,3,tali jam ny ada cacat,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Mawaddah,3,talinya pendek,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Soyaa,3,Good lah,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,R***a,3,"Wah reject yaa ternyata? Baru dateng barangnya kalo dimesin sih so far bagus aja berfungsi sebagaimananya, cuma fisiknya aja ditali seperti itu",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Mas,3,Barangnya bagus. Packingnya lumayan. Sayangnya bermasalah di pengirman..,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,T***i,3,Jamnya sering mundur antara kegeser atau bagaimana tapi suka karena nyaman dipakai.,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Novita,3,"Kecewa si karna kmren perjanjian nya bisa titip ucapan gitu krna ini kado ternyata pas sampai ada kartunya , kurang amanah",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,muhammad,3,Jamnya kok kadang mati kadang hidup. Iti kenapa ya? Tolong direspon min,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Maroh,3,Agk kecewa,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,T***i,3,"sesuai harga, thanks",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Ayu,3,jam bagus cm sehari dipakai lsg mati sy cek di toko jam ternyata mesin mati wkwkwk and sy ganti mesin deh,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,E***g,3,Barang sedikit kurang sempurna,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Debby,3,batre habis,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,s***i,3,"barang sdh diterima dgn baik, pake bubble wrap, kotak jam bagian bawah penyok, tali jam ada noda. Semoga awet.tks",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,i***i,3,barang sesuai pesanan,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Anggi,3,barang nya bagus penjual nya juga baik bgt respon nya,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,P***k,3,"batere gak berfungsi, jadi hrs ganti batere",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Nugie,3,suka mati sendiri,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,T***u,2,"sedikit kecewa, tidak sesuai pesanan, pesan nya warna brown di kirim nya warna pink, kalo emang warna brown kosong knp gak konfirmasi dulu sblm di kirim, setidaknya saya...",6 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,E***a,2,"pesen warna pink, yang dateng warna item👎",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,H***v,2,Brg bagus./ tp bsuk ganti kurir JNT aja..,11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,iva,2,"ada komplain, malah cuman dibilang bakal di cek digudang.",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,K***i,2,"Model Jamnya saya suka, tapi sayang jamnya mati, katanya bakal dapat batre gratis PD saat co di live tapi kok GK dapat, KLO ada batrenya mingkin saya bisa coba apakah mem...",11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,K***u,2,Jamnya suka bagus tapi ga hidup baterainya sebel jadinya,2 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,J***g,2,"Jam datang mati pas dicek ketoko jam,,mesin mati",5 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,f***z,2,barang nx hilang 😂,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Bintang,2,"Belum seminggu dipakai, Jam sering mati sendiri",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Y***a,2,"Jamnya mati, barang bagus cm syg ga bs lsg dipake mesti ganti baterai dl smg bisa hidup",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Rukmaniar,2,baru dipakai seminggu udah rusak,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,OKI,2,jam nya hidup mati hidup mati..,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,R***L,2,"Kemasannya bagus, tapi baru dipake 2 Minggu sudah mati jam nya 😞. Jadi mohon maaf sy ubah bintang nya",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Y***e,2,jam mati waktu blom di adjust,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,A***k,1,Saya pesen warna pink yang dateng malah coklat ini gimana sih ?,3 minggu lalu
Jims Honey Jam Tangan Berlian,jam tangan,iva,1,saya udah ajukan komplain kok malah tiba tiba pesanan selesai? aneh banget. paket dikirim tidak lengkap padahal produk untuk dijual kembali. kartu otentifikasinya tidak d...,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Q***l,1,sya pesan warna coklat yg dtng warna pink tidak sesuai pesenan,6 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,J***i,1,"Gila bgt ini toko masa pesen 2 dikirim 1 di wa ga di bles tlvn ga di angkat hati hati temen,"" padahal online saran aja tolong yg amanah klo berjualan",11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,L***m,1,baru pakai beberapa minggu baterai sudah habis.,11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,Fadly,1,"Barang kacau, batre langsung habis pertama unboxing, lalu ganti batre, eh ternyata jam nya yang rusak ga bisa jalan jarumnya. Barangnya bapuk. Ga lagi beli disini.",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Mea,1,"Saya pakai jasa JNE YES yg inginnya sehari sampai, krn itu buat kado ultah, tp malah sampai 4hr bru sampai, dan penjual tidak membantu utk pengecekannya, harus saya yg ur...",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,A***i,1,"barang tidak saya terima😭 dari pihak penjual katanya nanya kurir, pihak kurir katanya mau konfirmasi sama penjual. alhasil nggak ada jalan keluarnya dan estimasi pembeli...",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,K***l,1,Tolong kalo jualan yg amanah ya. Jam tangan rusak kok dikirim. Kecewa banget.,11 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,C***i,1,Kecewa buanget..... Minta warna coklat tpi yg datang warna pink..... Sangat kecewa.... Respon dong penjual....,6 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,F***m,1,Kaq saya beli jam 2 stu pink satu merah.. KPa di kirim merah semua,2 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,L***s,1,Order warna brown knpa dikirim warna pink,6 bulan lalu
Jims Honey Jam Tangan Berlian,jam tangan,Citra,1,barang tidak sampai,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Eva,1,Good,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Ragil,1,Kenapa jamnya mati?,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Agus,1,baru seminggu pakai langsung rusak,Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,Husnul,1,"Baru sempet review krna baru aja kmren dpakai jamnya,, jujur pertama dtg liat jmnya koq kaya jam 15rb an, ini menang di merk JH, jamnya enteng bgt. Naksir krna liat di re...",Lebih dari 1 tahun lalu
Jims Honey Jam Tangan Berlian,jam tangan,d***i,1,"batrenya udah lemah bgt kadang mati dengan sendirinya ini jam kadang idup lgi,tpi sekrng udah bener² inalillahi kecewa jadinya 🥺🥺",Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,J***u,5,Paket jamnya bagus. Paketnya rapih pake babel tebel Cocok buat tangan kecil. Tapi ngatur jamnya yg blm bisa....meski cari tutorial nya dulu nih. Tq,9 bulan lalu
SKMEI 2218 Digital,jam tangan,F***i,5,"mantap jamnya sudah sampai dengan selamat, berfungsi dengan baik. mudah""an awet lama. terimakasih",6 bulan lalu
SKMEI 2218 Digital,jam tangan,T***S,5,Sumpah jam'nya cakep bangeettt wooiiii. Cuma yg jdi permasalaham'nya gimna cara nyetting waktu sma tgl'nya yaa?,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,Nur,5,Jam tangannya menarik dan bagus pengirimannya pun dengan selamat. sukses selalu ya,5 bulan lalu
SKMEI 2218 Digital,jam tangan,M***h,5,"Jamnya bagus sesuai di gambar, talinya juga bagus dan sangat lentur enak di tangan..👍👍",6 bulan lalu
SKMEI 2218 Digital,jam tangan,Adittya,5,"anak suka, pas. amanah. ok. Terima kasih",6 bulan lalu
SKMEI 2218 Digital,jam tangan,f***h,5,"terimakasih paket/pesanan sudah diterima dengan baik. packing aman dan rapi, kualitas ORI. semoga awet dan tahan lama 🙏🙏",3 bulan lalu
SKMEI 2218 Digital,jam tangan,Ari,5,yah begitu lah.. tetapi ya begini dah.. .,9 bulan lalu
SKMEI 2218 Digital,jam tangan,O***b,5,Barang sesuai pesanan Akurasi: Sangat tepat dan akurat,1 bulan lalu
SKMEI 2218 Digital,jam tangan,Z***z,5,Jam nya bagus aku suka gak nyesel belinya terimakasih seler joss,7 bulan lalu
SKMEI 2218 Digital,jam tangan,Dadi,5,Barang Original SKMEI Paket sangat aman berlapis bubblewrap plus,1 bulan lalu
SKMEI 2218 Digital,jam tangan,T***S,5,"Bagus bgtt anakku pasti suka . Buat sekolah. Tengkiyuuu 🥰 bubble wrap nya suka , dijamin aman",Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,Hasto,5,Toko ⭐⭐⭐⭐⭐ Kemasannya ⭐⭐⭐⭐⭐ Produknya ⭐⭐⭐⭐⭐ Durasi pengirimannya ⭐⭐⭐⭐⭐ Kurirnya J&T⭐⭐⭐ ⭐⭐,3 bulan lalu
SKMEI 2218 Digital,jam tangan,P***z,5,Kualitas barang bagus keren sesuai gambar,2 bulan lalu
SKMEI 2218 Digital,jam tangan,C***x,5,"Terimakasih Barangnya sudah mendarat dengan sempurna pengiriman cepat , kualitas nya sangat baik, pas dan nyaman di pakai, saya sangat puas dengan produk ini, cuman a...",2 minggu lalu
SKMEI 2218 Digital,jam tangan,Z***q,5,Akurasi: Pas Kualitas pengerjaan: Bagus Pesanan saya sudah sampai... Jam nya bagus kerennn.. Tapi di pengaturan hari gak sinkron aja sekarang hari Sabtu tapi di jam nya h...,4 bulan lalu
SKMEI 2218 Digital,jam tangan,K***g,5,"Pengiriman cepet, packing oke, ada kartu garansi, barang real pic, mulus bagus, recommended sangat",4 bulan lalu
SKMEI 2218 Digital,jam tangan,A***d,5,Kualitas pengerjaan: Sangat baik. Kwalitas original Saya sangat puas,2 minggu lalu
SKMEI 2218 Digital,jam tangan,B***m,5,"Alhamdulillah barang sampai dengan selamat, packing nya sangat aman banget.barang nya juga bagus, pas banget nggak kebesaran bua saya pakai di BB 50 an.",10 bulan lalu
SKMEI 2218 Digital,jam tangan,X***q,5,Packing rapih.barang lumayan TRIms seker,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,prastya,5,barang mendarat dengan selamat. kualitas sesuai ekspektasi. jamnya enteng dan nyaman di tangan,1 bulan lalu
SKMEI 2218 Digital,jam tangan,D***w,5,"Enak dipakainya,gak kedean...cocok di pakai anak muda buat nongkrong2...sabuknya empuk,lentur....semoga awet",4 minggu lalu
SKMEI 2218 Digital,jam tangan,M***g,5,Sukaaaaa bgt...cakep bagus..packing rapi 👍 Smg awet kaya jam ku yg merk nya sama 3th blom ganti batu+bonus batu baterei cm yg ini tdk ada bonus tdk pp sukaaa Kurir sdh...,7 bulan lalu
SKMEI 2218 Digital,jam tangan,F***r,5,"jam nya bagus sesuai expectation, pengiriman nya juga cepet, kualitas bagus polll, kurirnya juga ramah, tapi saya ini bingung cara aktifin nya gimana🥲",7 bulan lalu
SKMEI 2218 Digital,jam tangan,H***w,5,"Modelnya bagus dilihat secara langsung, karetnya fleksibel. Semoga tahan yaa pemakaiannya.",1 bulan lalu
SKMEI 2218 Digital,jam tangan,Y***t,5,Sangat baik.. Jam nya syantik buat olah raga dan jalan jalan sangat bagus .. Suka sekali Terima kasih seller Terima kasih juga buat mas kurirnya,4 hari lalu
SKMEI 2218 Digital,jam tangan,Z***d,5,"Alhamdulillah paket dah nyampe, pengiriman barang cepat dan pakingan aman sekalih",3 bulan lalu
SKMEI 2218 Digital,jam tangan,M***c,5,Keren..barang ceept sampe..muantapppp,9 bulan lalu
SKMEI 2218 Digital,jam tangan,Y***n,5,Akurasi: Bagus Kualitas pengerjaan: Oke Kece juga dengan harga segitu,3 bulan lalu
SKMEI 2218 Digital,jam tangan,A***k,5,"Kualitas pengerjaan: Yang simple simple aja Akurasi: Elegan sekali cees, jadi nambah kepercayaan diri",1 bulan lalu
SKMEI 2218 Digital,jam tangan,Alfaridhu,4,"ukuran pas buat anak remaja perempuan,. tp lampunya kurang terang dan setting hpnya agak susah",7 bulan lalu
SKMEI 2218 Digital,jam tangan,V***q,4,"Bagus dan elegan dan nyaman buat di pake di tangan nya, peckingan nya aman banget😁🙏",9 bulan lalu
SKMEI 2218 Digital,jam tangan,Q***l,4,"Lumayan bagus, sesuai dengan pesana, blum di coba, dan sesuai dgn harga juga",7 bulan lalu
SKMEI 2218 Digital,jam tangan,b***_,4,Bagus jamnya semoga awet Pengiriman pakai bubbleweap,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,A***b,4,jam nya bgus tapi saya kesusahan buat ngatur waktu di jam yg sesuai,1 bulan lalu
SKMEI 2218 Digital,jam tangan,S****,4,"Jamnya bagus 👍👍👍 ,, tapi blm tau cara seting nya😌",Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,T***S,4,bro if disco club replied to me😂🙏 　 　　　 7m 　 Reply 　 ♡ 1.2B 　　　　　　　　　 🪩 disco club Dude you won’t believe this…🤣,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,N***A,4,Warna hitamnya elegan👍👍,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,H***t,4,Pengiriman cepat semoga amanah ☺️😉,2 bulan lalu
SKMEI 2218 Digital,jam tangan,c***v,3,Warna Oke Tapi gak ada kotaknya😌 Akurasi: Sangat bagus Kualitas pengerjaan: Good,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,y***3,3,"Pengaturan jam nya tidak sesuai, dan susah utk mengatur jam",Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,o***n,3,Tanggal nya tidak berfungsi walau sudah d seting tetep aja,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,A***h,3,"jam nya sulit diatur, chat admin gaada respon👍",5 bulan lalu
SKMEI 2218 Digital,jam tangan,T***S,3,"Untuk pria dewasa nggak cocok terlalu kecil. Saya sudah beli tapi nggak cocok karena diameter layarnya sangat kecil hingga tak dipakai, Lebih cocok kalau untuk cewek.",Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,i***s,3,Bingung cara seting jam nya bagus sih jam nya cuman msih bingung setingnga,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,Alfi,3,"jam nya ternyata terlalu kecil ya,, itu aja",1 bulan lalu
SKMEI 2218 Digital,jam tangan,Z***n,3,Kok susah nyeting jmnya,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,U***j,3,Bagus,2 bulan lalu
SKMEI 2218 Digital,jam tangan,ð***,3,Jan,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,C***u,3,Mantappp tapi cara setelnya aga sisa,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,D***i,3,Sesuai dengan harga nya,4 bulan lalu
SKMEI 2218 Digital,jam tangan,Tri,3,biasa sj,4 bulan lalu
SKMEI 2218 Digital,jam tangan,a***i,2,Jam nya bagus tp mati....apa hrs beli battery sendiri,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,Yogi,2,Diameter jam ny kecil 😩😩,7 bulan lalu
SKMEI 2218 Digital,jam tangan,M***x,2,"Setting jamnya sulit sekali, tombolnya cuma 1. Minta tolong utk diajari setting tidak direspon. Jamnya tidak terpakai. Krn gak bisa nyetting",9 bulan lalu
SKMEI 2218 Digital,jam tangan,G***h,2,jam Dateng langsung rusak padahal blom di pake,7 bulan lalu
SKMEI 2218 Digital,jam tangan,Q***q,2,Jamnya bagus tpi yg datang diaameternya kecil Dipakai engk kyk yg lain. Jdi dipakai cowok kurang bagus,6 bulan lalu
SKMEI 2218 Digital,jam tangan,H***d,2,Tidak sesuai harapan,2 bulan lalu
SKMEI 2218 Digital,jam tangan,O***a,2,Kayak jam 20 ribu,3 bulan lalu
SKMEI 2218 Digital,jam tangan,T***S,2,"Cara setingin ny gimn ini ,bsok2 klw ada yg pesen udah di setingin dr sana ny ,JD orang ga bingung yg pembeli ny",Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,C***2,1,"Gak amanah, pesan dua warna yang datang satu warna",Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,S***n,1,"Jamnya tidak di setting, sudah nonton tutor tpi tdk sesuai",Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,X***h,1,𝑮𝒊𝒎𝒂𝒏𝒂 𝒄𝒂𝒓𝒂 𝒔𝒕𝒆𝒍 𝒘𝒂𝒌𝒕𝒖 𝒏𝒚𝒂,11 bulan lalu
SKMEI 2218 Digital,jam tangan,J***s,1,kurir nya lama,1 bulan lalu
SKMEI 2218 Digital,jam tangan,X***e,1,Kenapa tidak di setting jam ny dari toko..sudah untuk mensetting sendiri..,9 bulan lalu
SKMEI 2218 Digital,jam tangan,Z***a,1,Produk tidak sesuai ekspektasi Produk SKMEI tidak seperti ini Saya sangat kecewa sekali dengan harga segitu mhl+KW,2 bulan lalu
SKMEI 2218 Digital,jam tangan,E***i,1,Gak sesuai apa yang di pesan sangat kecewa,1 bulan lalu
SKMEI 2218 Digital,jam tangan,Z***e,1,Pulang mudik barangnya hilang🥹,6 bulan lalu
SKMEI 2218 Digital,jam tangan,O***u,1,Tidak sesuai pesanan,8 bulan lalu
SKMEI 2218 Digital,jam tangan,X***d,1,Tolong di cek waktu pengiriman,Lebih dari 1 tahun lalu
SKMEI 2218 Digital,jam tangan,I***m,1,Nyesel banget beli pengaturan jamnya gak bisa,4 bulan lalu
Shilte SLT-3642 LED Watch,jam tangan,Q***t,5,Jam tangan.a mantul.. Murah tp kualitas.a gak murahan.. Thanks kurir langganan..,5 bulan lalu
Shilte SLT-3642 LED Watch,jam tangan,I***l,5,"Alhamdulillah jamnya sudah sampai dan sesuai.. jamnya cantik, murah tapi gak kliatan murahan, mudah²n awet",4 bulan lalu
Shilte SLT-3642 LED Watch,jam tangan,I***m,5,jam tangan nya bagus sekali dan realpict...hrga muraha tapi gak murahan.terimakasih seller🙏,5 bulan lalu
Shilte SLT-3642 LED Watch,jam tangan,P***f,5,"terimakasii paketnya udah sampe dengan aman dn cepat, sesuai banget sama yg di foto dn untuk akurasi waktunya cuma beda semenit doang dn sebelihnya bagus sukaa ❤️❤️❤️",8 bulan lalu
Shilte SLT-3642 LED Watch,jam tangan,V***z,5,Bagus jam nya sesuai dengan deskripsi produk Top Mantap,Lebih dari 1 tahun lalu
Shilte SLT-3642 LED Watch,jam tangan,J***s,5,Bagusss pisann inimah ih worth it🩷🩷🩷,7 bulan lalu
Shilte SLT-3642 LED Watch,jam tangan,F***r,5,Keren barang y mksi ya kurir 👍🙏,3 bulan lalu
Shilte SLT-3642 LED Watch,jam tangan,C***y,5,"Sweet bgt.. Kereen, buat tangan besar cocok Dateng uda di setting, packing rapi Tks seller buat tokonya 👍👍",7 bulan lalu
Shilte SLT-3642 LED Watch,jam tangan,H***m,5,Paket sudah datang barang bagus pekingnya juga rapi trimakasih tokonya 🙏🏻,6 bulan lalu
